27150	1	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3
27157	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
27169	1	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
27179	0	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
27223	1	3	3	0	0	1	0	1	1	1	0	0	0	0	0	1	1	0	0	4
27225	1	3	3	1	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	2
27234	1	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
27238	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
27246	1	4	4	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1
27253	0	2	2	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
27255	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	2
27260	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
27262	0	2	2	1	0	1	1	1	0	0	1	1	1	0	1	1	0	1	1	2
27265	0	2	2	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1
27267	0	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
27268	0	4	4	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	1
27270	1	7	5	1	0	1	1	0	1	0	0	0	0	0	1	1	1	1	0	3
27271	1	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	3
27304	0	999	1	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
27306	1	2	2	1	0	0	1	0	0	1	1	1	1	0	1	1	0	0	0	2
27308	0	7	5	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	4
27310	0	3	3	0	1	1	0	1	0	1	0	1	1	0	0	1	1	1	1	3
27319	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
27320	1	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
27325	1	3	3	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0	1	1
27326	1	2	2	1	0	1	0	1	0	0	1	1	1	1	0	1	0	1	0	3
27331	1	2	2	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	2
27338	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
27346	0	7	5	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	2
27351	1	3	3	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	2
30202	999	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
30203	0	3	3	1	0	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1
30204	0	4	4	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1
30209	0	4	4	1	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	3
30210	0	4	4	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1
30211	0	3	3	0	0	1	0	1	0	1	1	1	1	0	0	1	1	1	0	2
30214	0	3	3	0	0	0	1	0	1	0	1	0	1	0	0	1	1	1	0	4
30218	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
30301	1	4	4	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
30302	0	3	3	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	3
30303	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
30305	1	3	3	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1
30308	1	4	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3
30312	1	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
30318	1	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
30502	0	3	3	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1	1
30503	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
30506	1	5	2	0	0	0	1	1	0	1	0	1	1	0	0	1	1	1	1	2
30507	0	3	3	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
30514	0	4	4	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	2
30515	1	2	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	3
30516	0	5	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
30518	0	4	4	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	3
30603	1	3	3	1	0	0	1	0	1	0	0	1	1	1	0	1	1	0	1	3
30605	1	3	3	1	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	5
30606	1	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2
30607	1	3	3	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1	1	2
30608	1	3	3	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	1	2
30609	1	4	4	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0	4
30610	0	6	5	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	5
30611	1	3	3	0	0	1	0	0	1	1	0	1	0	0	0	1	1	1	1	3
30616	1	3	3	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	2
30618	1	3	3	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	1	2
30622	1	3	3	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0	4
30625	1	3	3	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	2
30629	1	4	4	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1
30632	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
30633	1	3	3	1	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	2
30640	1	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	4
30703	0	3	3	0	0	999	1	0	0	1	0	1	1	0	0	1	0	0	1	999
30708	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	3
30711	1	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
30713	0	4	4	0	0	0	999	1	0	1	1	1	1	1	1	1	1	0	1	1
30724	1	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2
30726	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
30728	1	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
30801	1	4	4	1	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	3
30802	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
30810	1	3	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	3
30811	1	4	4	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2
30812	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
30815	1	3	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
30820	1	4	4	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1
30823	1	3	3	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	4
30824	1	4	4	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	1
30827	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	999
30828	1	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
30830	1	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
30832	1	3	3	0	0	1	0	1	0	0	0	1	0	0	1	1	1	1	1	3
30834	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
30903	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
30905	0	3	3	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	5
30907	1	5	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
30908	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
30909	0	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
31004	0	3	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4
31007	0	4	4	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	2
31011	1	3	3	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	3
31103	1	3	3	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2
31104	1	3	3	1	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	2
31105	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
31108	1	8	5	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	5
31109	1	3	3	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1
31110	1	4	4	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	5
31113	1	3	3	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	5
31115	0	7	5	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	2
31116	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
31117	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
31202	1	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
31204	0	3	3	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
31206	1	8	5	1	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0	5
31207	1	5	2	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	4
31210	1	3	3	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
31214	1	3	3	0	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	4
31310	0	3	3	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	3
31313	0	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
31315	1	3	3	1	0	0	1	0	0	1	1	1	1	0	0	0	1	1	0	2
31404	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
31406	1	4	4	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	3
31413	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
31419	1	4	4	0	0	1	1	1	0	999	0	1	0	0	0	1	1	0	1	1
31428	0	3	3	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1
31430	0	4	4	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	1	3
31501	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
31503	0	4	4	1	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	1
31507	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
31598	1	4	4	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	1
31603	1	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
31604	1	4	4	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1
31608	0	4	4	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1
31610	0	4	4	1	0	1	0	1	0	0	0	1	1	0	1	1	1	1	1	2
31614	0	4	4	1	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1
31615	1	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3
31616	1	3	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
31619	0	1	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	1	2
32101	1	3	3	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	5
32103	1	3	3	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	3
32104	0	3	3	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	3
32105	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
32106	1	7	5	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	0	4
32107	1	3	3	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	2
32108	1	3	3	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	3
32110	0	8	5	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1	2
32113	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
32115	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
32301	1	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
32303	0	3	3	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	4
32305	0	3	3	1	0	1	0	1	1	0	1	0	0	1	0	1	1	1	1	4
32307	0	4	4	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1
32309	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
32310	1	3	3	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	3
32315	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
32316	1	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
32317	0	4	4	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1
32319	1	3	3	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1
32323	0	3	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
32325	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
32602	0	3	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
32606	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
32607	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
32608	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
32609	1	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
32611	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
32614	1	3	3	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3
33201	0	3	3	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	2
33205	0	3	3	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	2
33207	0	4	4	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1
33209	999	2	2	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	2
33211	0	3	3	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	2
33213	0	3	3	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	4
33214	1	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	999
33215	0	5	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
33216	0	8	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2
33219	0	5	2	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	2
33222	0	5	2	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	2
33223	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	999
33224	0	3	3	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	3
34201	1	7	5	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	4
34208	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4
34211	0	6	5	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	2
34213	0	4	4	0	0	0	0	0	0	1	999	0	0	0	0	0	0	0	1	1
34214	0	3	3	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	3
34219	1	3	3	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	5
34221	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
34404	1	5	2	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1	2
34405	1	6	5	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	5
34406	1	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
34407	1	3	3	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	2
34410	0	3	3	0	1	0	0	0	0	1	1	1	1	0	1	1	0	1	0	2
34416	1	3	3	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	0	2
34417	0	3	3	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	1	1
34502	0	4	4	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	2
34505	1	999	1	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
34506	1	3	3	1	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	3
34507	1	3	3	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
34508	0	4	4	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	2
34511	0	3	3	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	1
34513	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	4
34515	0	4	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1
34518	1	4	4	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	4
34702	1	8	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3
34705	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	3
34706	0	3	3	0	0	0	1	1	0	0	999	1	0	0	1	1	1	0	0	2
34707	999	3	3	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	999	1
34712	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
34714	0	4	4	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	2
34715	0	3	3	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	2
34801	1	4	4	1	0	0	0	1	0	1	1	1	0	1	0	0	1	1	1	2
34803	0	3	3	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	3
34807	1	3	3	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	2
34811	1	7	5	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	5
34814	0	3	3	1	0	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1
34820	1	3	3	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1
35301	1	3	3	0	0	1	0	1	1	1	0	0	0	0	0	1	1	1	0	2
35315	1	4	4	1	0	999	0	1	1	0	0	0	0	0	0	0	1	1	0	4
35319	0	3	3	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1
35323	1	3	3	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	2
35324	1	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999	1	999
35401	0	3	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	3
35402	1	3	3	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	3
35411	1	3	3	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	2
35412	1	3	3	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1
35413	0	3	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
35415	1	5	2	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	1	2
35511	1	3	3	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	2
35512	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
35514	0	4	4	1	0	1	1	0	0	0	0	1	0	1	0	1	1	1	1	2
35515	1	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
35520	1	2	2	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1
36102	1	3	3	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2
36104	1	3	3	1	0	1	1	0	1	1	1	1	1	1	0	1	999	0	1	4
36106	0	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	999
36116	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
36117	0	3	3	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0	3
36607	0	6	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	4
36612	0	3	3	1	0	1	1	0	0	1	0	0	0	1	0	1	0	1	1	2
36615	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
36617	0	3	3	1	0	1	1	0	0	1	1	1	1	1	0	1	0	1	1	2
36702	1	2	2	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	999
36703	0	4	4	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	2
36706	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	999
36709	1	3	3	1	0	1	1	0	0	1	1	0	1	999	999	1	1	999	1	1
36710	0	4	4	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	3
36711	0	3	3	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	4
36713	1	8	5	0	0	1	0	1	0	1	1	0	0	1	0	1	1	1	1	4
36715	0	4	4	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36802	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
36803	1	3	3	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	3
36804	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
36805	0	3	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2
36810	0	3	3	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	2
36813	999	8	5	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1
36815	1	4	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4
37003	0	3	3	0	0	1	1	0	0	1	0	1	0	1	1	1	0	1	1	3
37006	1	3	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1
37010	0	3	3	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	4
37014	1	3	3	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	2
37017	0	4	4	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	2
37019	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
37028	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
37029	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
37041	0	4	4	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1
37045	0	4	4	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	2
37048	1	4	4	0	0	1	0	1	0	0	1	1	1	1	0	1	0	1	1	3
